 Volume in drive C has no label.
 Volume Serial Number is FCCE-4B22

 Directory of C:\Users\Admin\AppData\Local\Temp

07-08-2025  00:14                 0 AVIRUP-1\Admin         xml_file (28).xml
07-08-2025  15:44                 0 AVIRUP-1\Admin         xml_file (280).xml
07-08-2025  15:46                 0 AVIRUP-1\Admin         xml_file (281).xml
07-08-2025  15:46                 0 AVIRUP-1\Admin         xml_file (282).xml
07-08-2025  15:47                 0 AVIRUP-1\Admin         xml_file (283).xml
07-08-2025  15:47                 0 AVIRUP-1\Admin         xml_file (284).xml
07-08-2025  15:48                 0 AVIRUP-1\Admin         xml_file (285).xml
07-08-2025  15:48                 0 AVIRUP-1\Admin         xml_file (286).xml
07-08-2025  16:06                 0 AVIRUP-1\Admin         xml_file (287).xml
07-08-2025  16:06                 0 AVIRUP-1\Admin         xml_file (288).xml
07-08-2025  16:07                 0 AVIRUP-1\Admin         xml_file (289).xml
07-08-2025  00:17                 0 AVIRUP-1\Admin         xml_file (29).xml
07-08-2025  16:07                 0 AVIRUP-1\Admin         xml_file (290).xml
07-08-2025  16:08                 0 AVIRUP-1\Admin         xml_file (291).xml
07-08-2025  16:08                 0 AVIRUP-1\Admin         xml_file (292).xml
07-08-2025  16:09                 0 AVIRUP-1\Admin         xml_file (293).xml
07-08-2025  16:09                 0 AVIRUP-1\Admin         xml_file (294).xml
07-08-2025  16:10                 0 AVIRUP-1\Admin         xml_file (295).xml
07-08-2025  16:10                 0 AVIRUP-1\Admin         xml_file (296).xml
07-08-2025  16:11                 0 AVIRUP-1\Admin         xml_file (297).xml
07-08-2025  16:11                 0 AVIRUP-1\Admin         xml_file (298).xml
07-08-2025  16:12                 0 AVIRUP-1\Admin         xml_file (299).xml
06-08-2025  21:58                 0 AVIRUP-1\Admin         xml_file (3).xml
07-08-2025  00:17                 0 AVIRUP-1\Admin         xml_file (30).xml
07-08-2025  16:12                 0 AVIRUP-1\Admin         xml_file (300).xml
07-08-2025  16:14                 0 AVIRUP-1\Admin         xml_file (301).xml
07-08-2025  16:14                 0 AVIRUP-1\Admin         xml_file (302).xml
07-08-2025  16:16                 0 AVIRUP-1\Admin         xml_file (303).xml
07-08-2025  16:16                 0 AVIRUP-1\Admin         xml_file (304).xml
07-08-2025  16:17                 0 AVIRUP-1\Admin         xml_file (305).xml
07-08-2025  16:17                 0 AVIRUP-1\Admin         xml_file (306).xml
07-08-2025  16:19                 0 AVIRUP-1\Admin         xml_file (307).xml
07-08-2025  16:19                 0 AVIRUP-1\Admin         xml_file (308).xml
07-08-2025  16:38                 0 AVIRUP-1\Admin         xml_file (309).xml
07-08-2025  00:19                 0 AVIRUP-1\Admin         xml_file (31).xml
07-08-2025  16:38                 0 AVIRUP-1\Admin         xml_file (310).xml
07-08-2025  16:40                 0 AVIRUP-1\Admin         xml_file (311).xml
07-08-2025  16:40                 0 AVIRUP-1\Admin         xml_file (312).xml
07-08-2025  16:41                 0 AVIRUP-1\Admin         xml_file (313).xml
07-08-2025  16:41                 0 AVIRUP-1\Admin         xml_file (314).xml
07-08-2025  16:42                 0 AVIRUP-1\Admin         xml_file (315).xml
07-08-2025  16:42                 0 AVIRUP-1\Admin         xml_file (316).xml
07-08-2025  16:43                 0 AVIRUP-1\Admin         xml_file (317).xml
07-08-2025  16:43                 0 AVIRUP-1\Admin         xml_file (318).xml
07-08-2025  16:44                 0 AVIRUP-1\Admin         xml_file (319).xml
07-08-2025  00:19                 0 AVIRUP-1\Admin         xml_file (32).xml
07-08-2025  16:44                 0 AVIRUP-1\Admin         xml_file (320).xml
07-08-2025  16:45                 0 AVIRUP-1\Admin         xml_file (321).xml
07-08-2025  16:45                 0 AVIRUP-1\Admin         xml_file (322).xml
07-08-2025  16:46                 0 AVIRUP-1\Admin         xml_file (323).xml
07-08-2025  16:46                 0 AVIRUP-1\Admin         xml_file (324).xml
07-08-2025  16:47                 0 AVIRUP-1\Admin         xml_file (325).xml
07-08-2025  16:47                 0 AVIRUP-1\Admin         xml_file (326).xml
07-08-2025  16:49                 0 AVIRUP-1\Admin         xml_file (327).xml
07-08-2025  16:49                 0 AVIRUP-1\Admin         xml_file (328).xml
07-08-2025  16:51                 0 AVIRUP-1\Admin         xml_file (329).xml
07-08-2025  00:21                 0 AVIRUP-1\Admin         xml_file (33).xml
07-08-2025  16:51                 0 AVIRUP-1\Admin         xml_file (330).xml
07-08-2025  16:52                 0 AVIRUP-1\Admin         xml_file (331).xml
07-08-2025  16:52                 0 AVIRUP-1\Admin         xml_file (332).xml
07-08-2025  16:53                 0 AVIRUP-1\Admin         xml_file (333).xml
07-08-2025  16:53                 0 AVIRUP-1\Admin         xml_file (334).xml
07-08-2025  16:55                 0 AVIRUP-1\Admin         xml_file (335).xml
07-08-2025  16:55                 0 AVIRUP-1\Admin         xml_file (336).xml
07-08-2025  18:19                 0 AVIRUP-1\Admin         xml_file (337).xml
07-08-2025  18:19                 0 AVIRUP-1\Admin         xml_file (338).xml
07-08-2025  18:20                 0 AVIRUP-1\Admin         xml_file (339).xml
07-08-2025  00:21                 0 AVIRUP-1\Admin         xml_file (34).xml
