"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"AVIRUP-1","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Daily ","05:30:00","01-01-2016","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Subscription\LicenseAcquisition","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\system32\ClipRenew.exe ","N/A","Susbscription license acquisition","Disabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sustainability\PowerGridForecastTask","08-08-2025 12:55:05","Ready","Interactive/Background","07-08-2025 14:56:22","0","Microsoft Corporation","COM handler","N/A","PowerGridForecastTask has a COM Task Handler","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sustainability\PowerGridForecastTask","08-08-2025 12:45:15","Ready","Interactive/Background","07-08-2025 14:56:22","0","Microsoft Corporation","COM handler","N/A","PowerGridForecastTask has a COM Task Handler","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00","01-01-2024","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\Sustainability\SustainabilityTelemetry","N/A","Ready","Interactive/Background","01-08-2025 23:08:37","0","Microsoft Corporation","COM handler","N/A","Telemetry events for Sustainability","Enabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache prepopulation task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Hybrid Drive cache rebalance maintenance task","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sysmain\ResPriStaticDbSync","N/A","Ready","Interactive/Background","06-08-2025 21:57:28","0","Microsoft Corporation","COM handler","N/A","Reserved Priority static db sync maintenance task","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Sysmain\WsSwapAssessmentTask","N/A","Ready","Interactive/Background","22-07-2025 22:21:02","0","Microsoft Corporation","%windir%\system32\rundll32.exe sysmain.dll,PfSvWsSwapAssessmentTask","N/A","Working set swap assessment maintenance task","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\SystemRestore\SR","N/A","Ready","Interactive/Background","05-08-2025 22:35:27","0","Microsoft Corporation","%windir%\system32\srtasks.exe ExecuteScheduledSPPCreation","N/A","This task creates regular system protection points.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Task Manager\Interactive","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Runs a task as the interactive user.","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\TextServicesFramework\MsCtfMonitor","N/A","Ready","Interactive/Background","07-08-2025 15:11:08","0","N/A","COM handler","N/A","TextServicesFramework monitor task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/A","Ready","Interactive/Background","07-08-2025 14:56:22","0","Microsoft Corporation","COM handler","N/A","This task performs time synchronization.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Time Synchronization\SynchronizeTime","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","1056","Microsoft Corporation","%windir%\system32\sc.exe start w32time task_started","N/A","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Time Zone\SynchronizeTimeZone","N/A","Ready","Interactive/Background","03-08-2025 23:08:40","0","Microsoft Corporation","%windir%\system32\tzsync.exe ","N/A","Updates timezone information. If this task is stopped, local time may not be accurate for some time zones.","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\TPM\Tpm-HASCertRetr","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task requests a Health Attestation Certificate.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","07-08-2025 14:56:38","0","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\TPM\Tpm-PreAttestationHealthCheck","N/A","Ready","Interactive/Background","07-08-2025 14:56:22","0","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Report policies","N/A","Ready","Interactive/Background","05-08-2025 22:23:09","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe ReportPolicies","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","N/A","%systemroot%\system32\usoclient.exe StartMaintenanceWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan","08-08-2025 00:37:25","Ready","Interactive/Background","07-08-2025 18:29:00","0","N/A","%systemroot%\system32\usoclient.exe StartScan","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00","01-01-2019","N/A","N/A","N/A","6 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","07-08-2025 17:01:23","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","07-08-2025 17:01:23","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work","N/A","Disabled","Interactive/Background","10-07-2025 00:32:00","0","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","00:32:00","10-07-2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Schedule Work","N/A","Disabled","Interactive/Background","30-07-2025 21:38:15","0","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","21:38:15","30-07-2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\Start Oobe Expedite Work","N/A","Ready","Interactive/Background","07-08-2025 15:10:42","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartWork","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScanAfterUpdate","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartOobeAppsScanAfterUpdate","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScan_LicenseAccepted","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartOobeAppsScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\UIEOrchestrator","08-08-2025 18:21:40","Ready","Interactive/Background","07-08-2025 14:23:15","0","$(@%systemRoot%\system32\UIEOrchestrator.exe,-103)","%systemroot%\system32\UIEOrchestrator.exe /SendHeartbeat","N/A","$(@%systemRoot%\system32\UIEOrchestrator.exe,-106)","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Daily ","03:00:00","01-01-2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","08-08-2025 07:41:31","Ready","Interactive/Background","07-08-2025 15:02:59","-2147024894","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","08-08-2025 15:02:01","Ready","Interactive/Background","07-08-2025 15:02:59","-2147024894","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","03:00:00","01-01-2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\UpdateOrchestrator\UUS Failover Task","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%windir%\System32\MLEngineStub.exe HandleUusFailoverEvaluationSignalFromWnf","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\UPnP\UPnPHostConfig","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft","sc.exe config upnphost start= auto","N/A","Set UPnPHost service to Auto-Start","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","USB Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\User Profile Service\HiveUploadTask","N/A","Disabled","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task will automatically upload a roaming user profile's registry hive to its network location.","Disabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 120 minutes","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","00:00:00","28-08-2007","N/A","N/A","N/A","12 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\WaaSMedic\PerformRemediation","10-08-2025 03:22:59","Ready","Interactive/Background","03-08-2025 06:53:32","0","$(@%systemroot%\system32\WaasMedicSvcImpl.dll,-102)","COM handler","N/A","$(@%systemroot%\system32\WaasMedicSvcImpl.dll,-104)","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","03:00:00","15-10-2000","N/A","N/A","N/A","168 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\WCM\WiFiTask","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe ","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WDI\ResolutionHost","N/A","Running","Interactive/Background","07-08-2025 16:06:24","267009","Microsoft Corporation","COM handler","N/A","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the ","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/A","Periodic maintenance task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/A","Periodic clean-up task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/A","Periodic scan task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/A","Ready","Interactive/Background","06-08-2025 21:56:08","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/A","Periodic verification task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Error Reporting\QueueReporting","07-08-2025 21:33:08","Ready","Interactive/Background","07-08-2025 17:53:35","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Error Reporting\QueueReporting","07-08-2025 21:37:59","Ready","Interactive/Background","07-08-2025 17:53:35","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Error Reporting\QueueReporting","07-08-2025 22:19:30","Ready","Interactive/Background","07-08-2025 17:53:35","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Error Reporting\QueueReporting","07-08-2025 21:36:12","Ready","Interactive/Background","07-08-2025 17:53:35","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Error Reporting\QueueReporting","07-08-2025 22:10:36","Ready","Interactive/Background","07-08-2025 17:53:35","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only, Hourly ","05:30:00","01-01-2015","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/A","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Windows Media Sharing\UpdateLibrary","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation",""%ProgramFiles%\Windows Media Player\wmpnscfg.exe" ","N/A","This task updates the cached list of folders and the security permissions on any new files in a user's shared media library.","Enabled","Disabled","","Authenticated Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsAI\Recall\InitialConfiguration","N/A","Disabled","Interactive/Background","04-07-2025 19:22:23","0","N/A","COM handler","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsAI\Recall\PolicyConfiguration","N/A","Ready","Interactive/Background","07-08-2025 15:11:08","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsAI\Settings\InitialConfiguration","N/A","Ready","Interactive/Background","07-08-2025 15:11:21","-2147221231","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","07-08-2025 15:11:08","-2147467259","Microsoft Corporation","COM handler","N/A","This task applies colour calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","07-08-2025 15:11:08","-2147467259","Microsoft Corporation","COM handler","N/A","This task applies colour calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsUpdate\Refresh Group Policy Cache","N/A","Ready","Interactive/Background","04-07-2025 19:22:28","0","Microsoft Corporation.","COM handler","N/A","This task is used to refresh group policy cache in Windows Update","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","05:30:00","15-10-2010","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"AVIRUP-1","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\Wininet\CacheTask","N/A","Running","Interactive/Background","07-08-2025 15:11:08","267009","Microsoft","COM handler","N/A","Wininet Cache Task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WlanSvc\CDSSync","N/A","Ready","Interactive/Background","07-08-2025 15:12:11","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WlanSvc\MoProfileManagement","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"AVIRUP-1","\Microsoft\Windows\WOF\WIM-Hash-Management","N/A","Ready","Interactive/Background","30-11-1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","This task supports the WIM Boot by performing background actions on behalf of the OS.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
